OverTime,Age,MonthlyIncome,TotalWorkingYears,JobSatisfaction,YearsAtCompany,EnvironmentSatisfaction,WorkLifeBalance,JobLevel,RelationshipSatisfaction,DistanceFromHome,YearsInCurrentRole,MaritalStatus,YearsWithCurrManager,NumCompaniesWorked,StockOptionLevel,DailyRate,JobInvolvement,YearsSinceLastPromotion,JobRole,HourlyRate,PercentSalaryHike,MonthlyRate,TrainingTimesLastYear,EducationField,Education,Gender,cat_BusinessTravel,ord_Department,BusinessTravel,Department,PerformanceRating
0,48,15202,23,4,2,3,3,4,2,4,2,1,2,2,1,365,2,2,3,89,25,5602,3,3,5,1,2.0,2.0,1,1,4
1,35,5440,7,4,2,1,2,2,4,15,2,0,2,6,2,763,1,2,7,59,14,22098,2,3,2,1,1.0,1.0,2,2,3
1,24,3760,6,4,6,1,3,1,3,2,3,2,3,1,0,567,3,1,6,32,13,17218,2,5,1,0,2.0,2.0,1,1,3
0,27,3517,5,3,3,2,3,1,1,8,2,1,2,7,0,486,4,0,6,86,17,22490,0,3,3,0,1.0,2.0,2,1,3
0,27,2580,6,4,4,4,2,1,3,2,2,2,2,2,0,591,3,1,6,87,13,6297,0,3,3,1,2.0,2.0,1,1,3
1,40,2166,10,1,4,1,1,1,2,7,2,2,3,3,0,1329,3,0,2,73,14,3339,3,1,3,1,1.0,2.0,2,1,3
0,29,5869,8,3,5,3,3,2,3,10,2,2,4,9,0,469,2,1,7,42,11,23413,2,3,3,1,1.0,1.0,2,2,3
0,36,8008,9,1,3,2,3,3,3,5,2,1,2,4,2,711,3,0,0,42,12,22792,6,1,4,0,1.0,2.0,2,1,3
0,25,5206,7,3,7,4,3,2,3,2,7,0,7,1,2,772,4,0,4,77,17,4973,6,1,1,1,2.0,2.0,1,1,3
0,39,5295,7,2,5,4,3,2,3,12,4,1,0,4,0,492,3,1,4,66,21,7693,3,3,3,1,1.0,2.0,2,1,4
0,49,16413,27,2,4,1,3,4,2,22,2,1,2,3,2,301,3,1,5,72,16,3498,2,4,4,0,1.0,2.0,2,1,3
0,50,13269,19,1,14,4,3,3,3,17,11,0,11,5,3,813,2,1,5,50,15,21981,3,1,5,0,1.0,2.0,2,1,3
0,20,2783,2,3,2,3,3,1,1,2,2,2,2,1,0,1141,3,2,8,31,19,13251,3,3,3,0,1.0,1.0,2,2,3
0,34,5433,11,2,11,4,3,2,3,3,8,0,9,1,1,1130,3,7,6,66,12,19332,2,1,3,0,1.0,2.0,2,1,3
0,36,2013,15,2,4,1,3,1,3,7,3,2,3,2,0,311,3,1,2,77,11,10950,4,1,3,1,1.0,2.0,2,1,3
1,49,13966,30,3,15,3,3,4,2,6,11,1,12,2,1,465,2,2,0,41,19,11652,3,1,1,0,1.0,2.0,2,1,3
0,36,4374,4,3,3,4,3,2,3,1,2,1,2,0,0,894,2,1,4,33,15,15411,6,3,4,0,3.0,2.0,0,1,3
0,36,6842,13,1,5,4,3,2,1,3,4,0,4,6,1,1040,4,0,0,79,20,26308,3,1,2,1,1.0,2.0,2,1,4
0,54,17426,36,3,10,2,3,4,3,22,8,1,7,3,1,584,3,4,3,91,25,18685,6,3,5,0,1.0,2.0,2,1,4
0,43,17603,14,3,14,3,3,4,1,15,10,1,11,1,1,1291,2,6,5,65,24,3525,3,1,2,1,1.0,2.0,2,1,4
1,35,4581,13,4,11,4,4,2,1,12,9,2,7,3,0,880,3,6,7,36,24,10414,2,4,4,1,2.0,1.0,1,2,4
0,38,4735,19,4,13,4,4,2,4,1,11,1,9,7,2,1189,3,2,6,90,15,9867,4,1,3,1,2.0,2.0,1,1,3
1,29,4187,10,2,10,1,2,2,2,5,0,0,9,1,1,991,2,0,7,43,13,3356,3,3,3,1,1.0,1.0,2,2,3
0,33,5505,6,4,6,4,3,2,3,2,2,0,4,1,2,392,3,0,7,93,14,3921,5,3,4,1,1.0,1.0,2,2,3
0,32,5470,10,2,9,4,2,2,3,2,5,0,6,0,2,977,3,1,6,45,13,25518,4,3,3,1,1.0,2.0,2,1,3
0,31,5476,10,4,10,1,3,2,1,5,0,1,2,1,2,1112,3,0,7,67,11,22589,2,1,4,0,1.0,1.0,2,2,3
1,49,2587,17,1,2,4,2,1,2,16,2,0,2,4,1,464,3,2,2,74,16,24941,2,3,3,0,1.0,2.0,2,1,3
0,38,2440,4,2,4,4,3,1,2,2,3,2,3,1,0,148,2,3,2,42,22,23826,3,3,3,0,2.0,2.0,1,1,4
0,47,15972,29,2,3,2,3,4,3,2,2,0,2,6,3,1225,4,1,3,47,14,21086,2,1,4,0,1.0,1.0,2,2,3
0,49,15379,23,3,8,3,3,4,1,1,7,2,0,4,0,809,3,0,3,36,14,22384,2,1,3,1,1.0,2.0,2,1,3
1,41,7082,21,3,2,4,3,3,4,23,0,2,2,3,0,1206,3,0,7,80,16,11591,2,1,2,1,1.0,1.0,2,2,3
0,20,2728,2,1,2,4,3,1,1,9,2,2,2,1,0,727,3,0,8,54,11,21082,3,1,1,1,1.0,1.0,2,2,3
1,33,5368,7,4,6,3,3,2,3,16,5,0,2,1,1,530,3,1,7,36,25,16130,2,1,3,0,3.0,1.0,0,2,4
0,36,5347,10,3,3,1,2,2,2,26,2,1,2,6,2,1351,3,0,0,80,14,7419,2,1,4,1,1.0,2.0,2,1,3
1,44,3195,8,4,2,3,3,1,1,1,2,0,2,4,3,528,3,2,1,44,18,4167,2,1,3,0,1.0,3.0,2,0,3
1,23,3989,5,3,5,4,3,1,1,8,4,2,2,1,0,1320,2,1,2,93,11,20586,2,3,1,1,1.0,2.0,2,1,3
0,38,3306,7,3,0,4,2,1,4,4,0,1,0,7,1,1495,3,0,2,87,19,26176,5,3,2,0,1.0,2.0,2,1,3
0,53,7005,11,4,4,2,3,3,3,24,3,1,2,3,0,1395,4,1,0,48,15,3458,2,3,4,1,1.0,2.0,2,1,3
1,48,2655,19,3,9,4,3,1,3,7,7,1,7,2,2,708,3,7,8,95,11,11740,3,3,2,0,2.0,1.0,1,2,3
0,32,1393,1,2,1,4,3,1,1,2,0,2,0,1,0,1259,3,0,2,95,12,24852,2,1,4,1,1.0,2.0,2,1,3
0,26,2570,7,4,7,4,3,1,3,7,7,2,7,1,0,786,3,5,2,76,20,11925,5,3,3,1,3.0,2.0,0,1,4
0,55,3537,8,2,4,1,3,1,4,22,2,0,2,5,1,1441,2,1,6,94,12,23737,1,5,3,1,1.0,2.0,2,1,3
0,34,3986,15,4,15,2,4,2,3,5,10,1,13,1,1,1157,2,4,2,57,14,11912,3,3,2,1,1.0,2.0,2,1,3
0,60,10883,19,4,1,3,4,3,3,1,0,0,0,3,1,370,1,0,0,92,20,20467,2,3,4,1,1.0,2.0,2,1,4
0,33,2028,14,2,14,2,3,1,4,21,11,1,13,1,3,267,4,2,2,79,18,13637,6,3,3,1,1.0,2.0,2,1,3
0,37,9525,6,4,6,3,2,2,3,1,3,0,3,1,2,1278,1,1,7,31,14,7677,2,3,4,1,2.0,1.0,1,2,3
0,34,2929,10,4,10,2,3,1,2,19,9,1,7,1,0,678,2,8,6,35,12,20338,3,1,3,0,1.0,2.0,2,1,3
1,23,2275,3,4,3,3,3,1,2,7,2,0,2,1,1,427,3,0,8,99,21,25103,2,1,3,1,1.0,1.0,2,2,4
1,44,7879,9,4,8,3,3,3,2,2,7,1,7,1,1,921,4,6,0,96,19,14810,2,1,3,0,1.0,2.0,2,1,3
1,35,4930,6,4,5,1,4,1,3,2,4,2,4,0,0,146,2,1,6,79,14,13970,2,3,4,1,2.0,2.0,1,1,3
1,43,7847,10,4,10,4,3,2,1,2,9,1,8,1,1,1179,3,8,7,73,17,6069,3,3,3,1,1.0,1.0,2,2,3
0,24,4401,5,3,5,3,3,1,4,9,3,1,4,1,1,581,4,0,6,62,16,17616,1,3,3,1,1.0,2.0,2,1,3
0,41,9241,10,3,10,4,3,3,2,6,8,2,7,1,0,918,3,8,7,35,12,15869,3,2,3,1,1.0,1.0,2,2,3
0,29,2974,9,3,5,4,3,1,3,9,3,1,2,9,1,1082,3,1,2,43,17,25412,2,3,4,0,1.0,2.0,2,1,3
0,36,4502,17,4,13,3,2,2,3,2,7,2,7,3,0,530,3,6,8,51,15,7439,2,1,4,0,1.0,1.0,2,2,3
0,45,10748,25,3,23,3,2,3,4,1,15,1,4,3,1,1238,2,14,0,74,23,3395,3,1,1,1,3.0,2.0,0,1,4
0,24,1555,1,3,1,4,3,1,3,22,0,1,0,1,1,240,1,0,1,58,11,11585,2,0,1,1,1.0,3.0,2,0,3
0,47,12936,25,3,23,3,1,4,3,9,5,1,10,7,0,1093,1,14,7,82,11,24164,3,1,3,1,2.0,1.0,1,2,3
0,26,2305,3,3,3,4,4,1,3,17,2,1,2,1,3,390,1,0,2,62,15,6217,3,3,4,1,1.0,2.0,2,1,3
0,45,16704,21,2,21,4,3,4,3,28,6,2,6,1,0,1005,2,8,5,48,11,17119,2,5,2,0,1.0,2.0,2,1,3
0,32,3433,10,3,5,1,2,1,1,10,2,1,3,6,1,585,3,1,6,56,13,17360,3,1,3,1,2.0,2.0,1,1,3
0,31,3477,6,3,5,2,4,1,4,2,2,1,3,1,1,741,3,0,2,69,14,18103,2,1,4,1,1.0,2.0,2,1,3
0,41,6430,10,2,3,3,3,2,2,4,2,1,2,6,1,552,1,1,1,60,19,20794,4,0,3,1,3.0,3.0,0,0,3
1,40,6516,18,1,1,2,3,2,2,8,0,1,0,2,1,369,3,0,4,92,16,5041,3,1,2,0,1.0,2.0,2,1,3
0,24,3907,6,1,6,2,4,1,2,29,2,0,2,1,3,506,3,1,2,91,13,3622,2,3,1,1,1.0,2.0,2,1,3
0,46,5562,19,2,10,3,3,2,4,13,7,2,9,6,0,717,3,0,0,34,14,9697,3,1,4,1,1.0,2.0,2,1,3
0,35,6883,17,3,7,4,3,2,2,27,7,1,7,2,1,1370,3,0,4,49,16,5151,3,1,4,1,1.0,2.0,2,1,3
0,30,2862,10,4,10,2,2,1,2,16,0,1,8,1,1,793,3,0,6,33,12,3811,2,1,1,1,1.0,2.0,2,1,3
0,47,4978,4,2,1,3,1,2,4,2,0,1,0,7,1,543,3,0,7,87,11,3536,3,2,4,1,3.0,1.0,0,2,3
1,46,10368,13,4,10,3,2,3,2,2,6,0,3,4,1,1277,3,0,7,74,12,5596,5,1,3,1,1.0,1.0,2,2,3
1,36,6134,16,1,2,2,3,2,2,13,2,0,2,5,3,1456,2,2,7,96,13,8658,3,2,5,1,1.0,1.0,2,2,3
0,32,6735,10,2,0,1,3,2,2,1,0,2,0,6,0,964,1,0,7,34,15,12147,2,1,2,1,1.0,1.0,2,2,3
0,23,3295,3,2,3,3,1,1,3,4,2,2,2,1,0,160,3,1,2,51,13,12862,3,3,1,0,1.0,2.0,2,1,3
0,31,5238,9,4,5,4,2,2,4,24,4,2,4,2,0,163,3,1,4,30,20,6670,3,5,1,0,2.0,2.0,1,1,4
1,39,6472,9,4,9,4,3,2,4,1,8,1,8,1,1,792,3,5,2,77,15,8989,2,1,3,1,3.0,2.0,0,1,3
0,32,9610,10,3,4,4,1,3,3,19,3,1,2,3,1,371,1,0,7,80,13,3840,2,1,3,1,1.0,1.0,2,2,3
0,40,19833,21,2,21,2,2,5,2,7,8,2,8,1,0,611,3,12,3,88,14,4349,3,3,4,1,1.0,1.0,2,2,3
0,45,9756,9,3,5,3,4,3,3,4,0,1,3,4,2,176,1,0,1,56,21,6595,2,1,3,0,1.0,3.0,2,0,4
0,30,4968,10,1,9,4,3,1,4,2,7,2,7,0,0,1312,2,0,6,78,16,26427,2,5,4,0,2.0,2.0,1,1,3
0,24,2145,3,4,2,1,3,1,4,10,2,1,1,0,1,897,3,2,1,59,14,2097,2,3,3,1,2.0,3.0,1,0,3
0,30,2180,6,4,4,3,2,1,3,8,2,0,2,6,1,600,2,1,1,66,11,9732,0,0,3,0,2.0,3.0,1,0,3
0,31,8346,6,3,5,1,3,2,3,5,2,1,2,1,1,1003,3,0,7,51,19,20943,3,5,3,1,1.0,1.0,2,2,3
0,27,3445,6,4,6,3,2,1,3,8,2,2,4,1,0,1054,3,1,6,67,11,6152,5,3,3,0,1.0,2.0,2,1,3
0,29,2760,2,2,2,2,3,1,3,9,2,2,2,1,0,428,1,2,8,52,13,14630,3,2,3,0,1.0,1.0,2,2,3
1,29,6294,10,3,3,4,4,2,4,1,2,2,2,8,0,461,4,0,0,70,12,23060,5,1,3,1,2.0,2.0,1,1,3
0,30,7140,12,1,7,3,3,3,1,15,7,0,7,2,1,979,2,1,7,94,11,3088,2,2,2,1,1.0,1.0,2,2,3
1,34,2932,6,4,5,4,3,1,1,2,0,1,2,0,3,181,4,1,6,97,14,5586,3,3,4,1,1.0,2.0,2,1,3
0,33,5147,13,2,11,4,2,2,4,2,7,2,7,8,0,1283,3,1,7,62,15,10697,2,2,3,0,3.0,1.0,0,2,3
0,49,4507,8,4,5,4,4,2,3,11,1,2,4,3,0,1313,3,0,7,80,12,8191,1,2,4,0,1.0,1.0,2,2,3
1,33,8564,11,1,0,1,2,3,3,16,0,2,0,2,0,211,3,0,7,74,20,10092,2,1,3,0,1.0,1.0,2,2,4
0,38,2468,9,2,6,3,2,1,2,2,1,1,5,4,1,594,2,0,2,75,14,15963,4,3,2,0,2.0,2.0,1,1,3
0,31,8161,10,3,1,1,3,3,1,16,0,1,0,2,3,1079,3,0,7,70,13,19002,2,2,4,1,1.0,1.0,2,2,3
0,29,2109,1,1,1,4,3,1,3,4,0,0,0,1,1,590,2,0,6,91,13,10007,2,5,3,0,1.0,2.0,2,1,3
0,30,5294,10,3,7,3,3,2,3,16,0,1,7,3,1,305,4,1,0,58,16,9128,3,1,3,1,1.0,2.0,2,1,3
0,32,2718,12,2,7,2,3,1,2,5,7,2,7,2,0,953,3,0,6,65,14,17674,3,5,4,1,3.0,2.0,0,1,3
1,38,5811,15,4,1,2,3,2,3,18,0,1,0,3,1,833,1,1,0,60,16,24539,2,3,3,1,1.0,2.0,2,1,3
1,43,2437,6,3,1,3,3,1,4,17,0,1,0,9,1,807,2,0,6,38,16,15587,4,5,3,1,2.0,2.0,1,1,3
0,42,2766,7,2,5,2,2,1,2,12,3,0,4,8,3,855,3,0,2,57,22,8952,6,3,3,1,1.0,2.0,2,1,4
0,55,19038,34,1,1,3,3,5,2,2,0,1,0,8,3,478,2,0,5,60,12,19805,2,3,3,1,1.0,2.0,2,1,3
0,33,3055,11,2,9,4,2,2,4,4,8,0,7,5,2,775,3,1,6,90,15,6194,2,5,3,1,3.0,2.0,0,1,3
0,41,2289,5,1,5,3,3,1,2,9,3,0,4,1,2,548,3,0,2,94,20,20520,2,1,4,1,1.0,2.0,2,1,4
1,34,4001,15,3,15,4,3,2,3,10,14,0,7,1,1,1375,3,0,7,87,14,12313,3,1,3,1,3.0,1.0,0,2,3
1,53,12965,27,3,3,1,2,4,4,1,2,1,2,4,3,661,2,0,4,60,20,22308,2,3,4,0,3.0,2.0,0,1,4
0,43,3539,10,4,9,2,3,1,2,2,7,2,8,0,0,244,3,1,1,97,13,5033,5,1,3,1,1.0,3.0,2,0,3
0,34,6029,6,4,2,4,3,2,1,3,2,2,2,5,0,511,1,2,7,32,12,25353,3,1,2,0,1.0,1.0,2,2,3
0,21,2679,1,2,1,2,3,1,2,7,0,2,0,1,0,337,3,1,8,31,13,4567,3,2,1,1,1.0,1.0,2,2,3
0,38,3702,5,3,5,4,3,1,2,6,4,1,4,1,1,1153,2,0,2,40,11,16376,3,4,2,0,1.0,2.0,2,1,3
1,22,2398,1,1,1,3,3,1,3,8,0,1,0,1,0,1294,3,0,2,79,17,15999,6,3,1,0,1.0,2.0,2,1,3
0,31,5468,13,4,12,1,3,2,1,29,7,1,7,1,2,196,2,5,7,91,14,13402,3,2,4,0,1.0,1.0,2,2,3
0,51,13116,15,3,2,1,3,3,4,3,2,1,2,2,0,942,3,2,3,53,11,22984,2,5,3,0,1.0,2.0,2,1,3
0,37,4189,5,2,5,2,3,2,1,9,2,1,3,1,2,589,2,0,7,46,14,8800,2,2,2,1,1.0,1.0,2,2,3
1,46,19328,24,4,2,3,3,5,3,2,1,0,2,7,1,734,3,2,5,46,17,14218,3,3,4,1,1.0,2.0,2,1,3
1,36,8321,15,1,12,4,3,3,4,10,8,1,7,7,1,1383,3,5,0,90,13,25949,1,1,3,1,1.0,2.0,2,1,3
1,44,2342,6,2,5,3,2,1,3,1,3,0,3,1,3,429,3,2,6,99,12,11092,2,3,2,1,2.0,2.0,1,1,3
0,37,4071,19,2,10,3,2,2,3,8,0,0,7,2,0,1239,3,4,1,89,13,12832,4,4,2,1,1.0,3.0,2,0,3
1,35,5813,10,4,10,3,3,2,4,27,7,2,7,1,0,303,3,7,7,84,18,13492,2,1,3,1,1.0,1.0,2,2,3
0,33,3143,14,1,10,4,3,1,2,8,8,1,6,6,1,867,4,7,6,90,19,6076,1,1,4,1,1.0,2.0,2,1,3
0,28,2044,5,4,5,3,4,1,3,1,3,1,3,1,1,1181,3,0,6,82,11,5531,6,1,3,1,1.0,2.0,2,1,3
0,39,13464,9,3,4,3,3,3,3,10,3,2,2,7,0,1253,3,2,5,65,21,7914,3,3,1,1,1.0,2.0,2,1,4
0,46,7991,6,2,2,2,3,2,3,26,2,2,2,8,0,849,2,2,7,98,15,25166,3,1,2,1,3.0,1.0,0,2,3
0,40,3377,7,1,4,3,2,1,4,2,3,1,2,4,1,616,3,0,2,99,17,25605,5,1,2,0,1.0,2.0,2,1,3
0,42,5538,10,1,0,2,2,2,3,13,0,1,0,5,2,1128,4,0,0,95,18,5696,2,3,3,1,1.0,2.0,2,1,3
0,35,5762,15,4,7,2,3,2,3,2,7,0,7,2,1,1180,3,1,4,90,14,24442,6,3,2,1,3.0,2.0,0,1,3
0,38,2592,13,2,11,1,3,1,4,2,10,0,8,5,3,1336,3,3,1,100,13,7129,3,0,3,1,3.0,3.0,0,0,3
0,34,5346,11,1,7,4,2,2,3,9,1,1,7,4,1,234,3,0,2,93,17,6208,3,1,4,1,2.0,2.0,1,1,3
0,37,4213,10,1,10,4,1,2,2,10,3,2,8,1,0,370,3,0,4,58,15,4992,4,3,4,1,1.0,2.0,2,1,3
0,39,4127,7,4,2,3,3,2,4,20,1,0,2,2,1,766,3,2,7,83,18,19188,6,1,3,1,2.0,1.0,1,2,3
0,43,2438,7,3,3,1,2,1,3,9,2,2,2,4,0,343,3,1,6,52,13,24978,2,1,3,1,3.0,2.0,0,1,3
0,41,6870,11,2,3,2,1,2,1,5,2,2,2,3,0,447,4,1,0,85,12,15530,3,1,3,1,1.0,2.0,2,1,3
1,41,10447,23,3,22,3,4,3,4,4,14,0,5,0,1,796,3,13,7,81,13,26458,3,2,1,0,1.0,1.0,2,2,3
0,30,9667,9,3,7,1,3,3,2,10,7,2,2,9,0,1092,3,0,4,64,14,2739,3,3,3,0,1.0,2.0,2,1,3
1,26,2148,6,2,5,4,3,1,3,20,1,1,4,0,0,920,3,1,1,69,11,6889,3,3,2,0,1.0,3.0,2,0,3
0,46,8926,13,2,9,4,4,2,4,21,7,1,7,4,1,261,3,3,0,66,22,10842,2,3,2,0,1.0,2.0,2,1,4
0,40,6513,12,4,5,3,3,2,4,1,3,0,3,4,1,1194,3,0,0,52,17,9060,3,1,3,0,1.0,2.0,2,1,3
0,34,6799,10,3,10,2,3,2,3,8,8,1,8,1,2,810,4,4,7,92,21,22128,5,5,2,1,1.0,1.0,2,2,4
0,58,16291,37,2,16,2,2,4,4,2,9,0,14,4,1,350,3,14,3,52,22,22577,0,3,3,1,3.0,1.0,0,2,4
0,35,2705,6,3,5,2,4,1,2,23,4,1,3,0,1,185,1,0,2,91,16,9696,2,3,4,1,1.0,2.0,2,1,3
1,47,10333,28,2,22,3,3,3,3,4,11,0,10,8,1,1001,2,14,4,92,12,19271,4,1,3,0,1.0,2.0,2,1,3
0,40,4448,15,1,7,2,3,2,2,12,4,0,7,2,1,750,3,7,0,47,12,10748,3,1,3,0,1.0,2.0,2,1,3
0,54,6854,14,4,7,4,2,2,2,7,1,1,7,4,1,431,3,1,6,68,15,15696,2,3,4,0,1.0,2.0,2,1,3
0,31,9637,9,1,3,1,3,3,4,7,2,1,2,2,2,1125,3,2,7,68,14,8277,3,2,4,0,2.0,1.0,1,2,3
0,28,3591,3,1,3,3,3,1,3,1,2,1,2,1,1,1217,3,1,6,67,25,12719,3,3,3,0,1.0,2.0,2,1,4
1,38,5405,20,4,4,2,2,2,1,2,2,1,3,2,2,723,1,0,8,77,20,4244,4,2,4,0,1.0,1.0,2,2,4
0,26,4684,5,4,5,3,3,2,1,10,3,2,2,1,0,572,3,1,7,46,13,9125,4,3,3,1,1.0,1.0,2,2,3
1,58,15787,23,3,2,1,3,4,2,15,2,1,2,2,0,1216,3,2,5,87,14,21624,3,1,4,1,2.0,2.0,1,1,3
0,18,1514,0,3,0,2,1,1,3,14,0,2,0,1,0,1431,3,0,6,33,16,8018,4,3,3,0,3.0,2.0,0,1,3
0,31,2956,2,1,1,4,3,1,3,18,0,1,0,0,0,359,4,0,1,89,17,21495,4,0,5,1,1.0,3.0,2,0,3
1,29,2335,4,1,2,1,3,1,4,13,2,0,0,4,3,350,2,2,1,56,15,3157,3,0,3,1,1.0,3.0,2,0,3
0,45,5154,10,3,8,3,4,2,2,2,7,1,7,4,2,589,3,5,7,67,22,19665,3,1,4,0,3.0,1.0,0,2,4
1,36,6962,15,2,1,4,3,2,4,2,0,1,0,4,1,430,3,0,6,73,22,19573,2,4,4,0,1.0,2.0,2,1,4
0,43,5675,7,4,7,1,3,2,3,2,7,1,7,1,1,1422,3,7,7,92,20,19246,5,1,4,1,2.0,1.0,1,2,4
1,27,2379,6,4,5,4,2,1,3,5,4,2,2,0,0,1297,3,0,2,53,14,19826,3,1,2,0,2.0,2.0,1,1,3
0,29,3812,11,4,11,4,4,1,2,20,8,1,10,1,0,574,3,3,2,40,13,7003,3,3,1,1,2.0,2.0,1,1,3
0,32,4648,4,4,0,4,4,2,3,10,0,2,0,8,0,1318,3,0,7,79,13,26075,2,2,4,1,2.0,1.0,1,2,3
0,42,2936,10,3,6,3,2,1,2,10,3,1,3,3,2,355,3,3,6,38,22,6161,1,5,4,1,3.0,2.0,0,1,4
0,47,2105,7,3,2,2,3,1,3,9,2,2,0,4,0,207,3,2,2,64,12,5411,2,1,4,0,1.0,2.0,2,1,3
0,46,8578,12,4,9,4,2,3,3,2,8,0,7,3,1,706,3,4,4,82,14,19989,4,1,2,1,1.0,2.0,2,1,3
0,28,2706,3,4,3,3,3,1,2,1,2,0,2,1,1,280,3,2,1,43,15,10494,2,1,2,1,3.0,3.0,0,0,3
0,29,6384,11,3,7,4,3,2,4,29,0,0,6,8,2,726,1,1,0,93,17,21143,3,1,1,1,1.0,2.0,2,1,3
0,42,3968,8,3,0,4,3,1,4,8,0,2,0,4,0,1142,3,0,2,81,13,13624,3,1,3,1,1.0,2.0,2,1,3
1,32,9907,7,2,2,3,2,2,3,2,2,2,2,7,0,414,2,2,7,82,12,26186,3,2,4,1,1.0,1.0,2,2,3
0,46,13225,25,1,19,1,3,4,4,3,17,0,8,2,1,1319,4,2,7,45,12,7739,5,5,3,0,1.0,1.0,2,2,3
0,27,3540,9,3,9,2,3,2,4,23,8,1,8,1,1,728,2,5,8,36,21,7018,5,3,1,0,1.0,1.0,2,2,4
0,29,2804,1,2,1,4,3,1,4,6,0,1,0,1,0,352,2,0,1,87,11,15434,3,3,1,1,1.0,3.0,2,0,3
0,43,19392,21,3,16,1,3,5,4,6,12,1,14,7,0,823,2,6,3,81,13,22539,2,3,3,0,1.0,2.0,2,1,3
0,48,19665,29,2,22,4,3,5,4,10,10,1,9,4,0,1224,2,12,5,91,12,13583,3,1,3,1,1.0,2.0,2,1,3
1,29,2439,1,4,1,4,2,1,2,24,0,2,0,1,0,459,2,1,6,73,24,14753,3,1,2,1,2.0,2.0,1,1,4
0,46,7314,14,2,8,3,3,3,3,10,7,1,7,5,3,1254,3,0,7,64,21,14011,2,1,3,0,1.0,1.0,2,2,4
0,27,4774,8,1,7,4,2,1,4,15,6,1,3,0,1,1131,2,7,6,77,19,23844,2,1,3,0,2.0,2.0,1,1,3
0,39,3902,7,4,2,4,3,2,2,19,2,0,2,8,3,835,3,2,6,41,14,5141,2,4,4,1,1.0,2.0,2,1,3
0,55,2662,19,4,5,2,4,1,2,2,2,1,4,8,1,836,2,0,6,98,20,7975,2,5,4,1,1.0,2.0,2,1,4
0,28,2856,1,2,1,2,3,1,4,3,0,1,0,1,1,1172,3,0,8,78,19,3692,3,3,3,0,1.0,1.0,2,2,3
0,30,1081,1,4,1,2,2,1,3,9,0,2,0,1,0,945,3,0,8,89,13,16019,3,3,3,1,1.0,1.0,2,2,3
1,22,2472,1,2,1,4,3,1,1,7,0,2,0,1,0,391,3,0,6,75,23,26092,2,1,1,1,1.0,2.0,2,1,4
1,36,5673,10,3,10,2,3,2,1,10,9,1,7,1,1,1266,2,1,7,63,13,6060,4,5,4,0,1.0,1.0,2,2,3
0,31,4197,10,3,10,2,3,2,1,20,8,0,2,1,1,311,3,0,2,89,11,18624,2,1,3,1,1.0,2.0,2,1,3
1,34,9713,9,4,5,3,3,3,4,4,3,1,0,2,3,1480,3,1,7,64,13,24444,3,1,3,1,1.0,1.0,2,2,3
0,29,2062,11,1,3,4,3,1,2,7,2,2,2,3,0,592,3,1,2,59,14,19384,2,1,3,1,1.0,2.0,2,1,3
1,37,4284,16,1,5,4,3,2,3,7,3,1,4,5,1,783,3,0,6,78,22,13588,2,3,4,1,1.0,2.0,2,1,4
1,35,4788,4,2,3,4,3,2,4,16,2,1,2,0,0,219,2,0,4,44,11,25388,2,4,2,0,1.0,2.0,2,1,3
0,45,5906,10,4,9,2,2,2,4,25,8,1,8,0,2,556,2,3,4,93,13,23888,2,1,2,0,1.0,2.0,2,1,3
0,36,3886,10,4,10,2,2,2,4,2,1,2,8,1,0,1213,2,0,1,94,21,4223,2,0,1,1,2.0,3.0,1,0,4
0,40,16823,22,1,19,1,3,4,1,1,7,0,16,2,1,1137,3,11,3,98,11,18991,3,1,4,1,1.0,2.0,2,1,3
1,26,2933,1,3,1,2,2,1,3,1,0,1,0,1,1,482,2,1,6,90,13,14908,3,1,2,0,1.0,2.0,2,1,3
0,27,6500,9,3,8,1,2,2,2,2,7,2,7,0,0,511,4,0,7,89,14,26997,5,3,2,0,1.0,1.0,2,2,3
0,48,17174,24,4,22,4,3,4,2,22,17,0,7,3,1,117,3,4,3,58,11,2437,3,3,3,0,2.0,2.0,1,1,3
0,44,5033,10,1,2,2,3,2,4,1,0,1,2,2,1,170,4,2,0,78,15,9364,5,1,4,1,1.0,2.0,2,1,3
1,34,2307,5,1,5,4,3,1,2,16,2,1,0,1,1,967,1,3,6,85,23,14460,2,5,4,1,3.0,2.0,0,1,4
0,56,2587,5,4,4,1,3,1,4,24,2,2,0,1,0,1162,3,1,2,97,16,10261,3,1,2,1,1.0,2.0,2,1,3
0,36,5507,12,2,4,3,1,2,3,17,2,1,3,2,2,335,2,1,7,33,16,16822,1,2,2,1,1.0,1.0,2,2,3
0,41,4393,14,2,5,3,3,2,3,8,4,1,4,5,1,337,3,1,7,54,21,26841,3,2,3,0,1.0,1.0,2,2,4
0,42,13348,18,1,13,3,4,3,2,6,7,1,7,9,1,1396,3,5,5,83,13,14842,3,3,3,1,1.0,2.0,2,1,3
1,31,6583,8,4,5,3,3,2,4,10,2,0,4,2,1,1079,3,1,7,86,11,20115,2,3,2,0,1.0,1.0,2,2,3
1,34,8103,9,4,4,4,2,2,3,3,2,1,1,3,0,735,2,0,7,75,12,16495,3,3,1,0,1.0,1.0,2,2,3
0,31,3978,4,3,2,1,2,1,2,4,2,0,2,8,1,471,4,2,2,62,12,16031,0,3,3,0,1.0,2.0,2,1,3
